Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1481837245.13,0.0411071777344,3.21462890625,3.21347070313,3.2173359375,3.2172734375,-1.0
1481837246.13,0.0399627685547,3.21461523438,3.21346875,3.2173359375,3.21726367188,-1.0
1481837247.18,0.0159301757812,3.21463085938,3.21345898437,3.21733984375,3.21726171875,-1.0
1481837248.14,0.0378646850586,3.21464648438,3.2134609375,3.21733789063,3.21727148437,-1.0
1481837249.14,0.044921875,3.21463085938,3.21347265625,3.21734179687,3.21726757812,-1.0
1481837250.14,0.0321426391602,3.21463671875,3.21346679688,3.2173359375,3.21726953125,-1.0
1481837251.14,0.0630416870117,3.21464257812,3.21347460937,3.21734765625,3.21726367188,-1.0
1481837252.4,0.0355758666992,3.2146328125,3.21347851562,3.21733984375,3.21727148437,-1.0
1481837253.46,0.0353851318359,3.21464257812,3.21347265625,3.21733789063,3.21726953125,-1.0
1481837254.4,0.0453033447266,3.214640625,3.21346875,3.21734375,3.21726953125,-1.0
1481837255.4,0.03271484375,3.214640625,3.21347070313,3.21733984375,3.21726953125,-1.0
1481837256.4,0.0311889648438,3.21464453125,3.21347851562,3.21734179687,3.2172734375,-1.0
1481837257.4,0.0386276245117,3.21465039063,3.21347070313,3.21734570312,3.21726953125,-1.0
1481837258.47,0.0226058959961,3.21464453125,3.21347460937,3.21734570312,3.21726953125,-1.0
1481837259.41,0.0508346557617,3.2146484375,3.21347460937,3.21734179687,3.21727148437,-1.0
1481837260.41,0.0262298583984,3.21464257812,3.21347851562,3.21734375,3.21727148437,-1.0
1481837261.41,0.0283279418945,3.21464648438,3.21347070313,3.21733984375,3.21727148437,-1.0
1481837262.44,0.0405349731445,3.21465820312,3.2134765625,3.21734960938,3.21727929688,-1.0
1481837263.44,0.0365295410156,3.2146484375,3.21347460937,3.21735546875,3.2172734375,-1.0
1481837264.5,0.0405349731445,3.21465625,3.21347851562,3.21734765625,3.21727734375,-1.0
1481837265.45,0.0390090942383,3.21466210937,3.21346875,3.21734960938,3.21727148437,-1.0
1481837266.45,0.0353851318359,3.2146640625,3.21347851562,3.2173515625,3.21726757812,-1.0
1481837267.48,0.0296630859375,3.21464648438,3.2134765625,3.21734960938,3.21728125,-1.0
1481837268.45,0.0235595703125,3.21465039063,3.21347265625,3.21735546875,3.21728320313,-1.0
1481837269.45,0.0372924804688,3.21465234375,3.21348242188,3.21734960938,3.21727539063,-1.0
