Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1483479752.05,-0.0242080688477,2.985203125,3.01143164063,3.00781640625,3.0145625,-1.0
1483479753.12,-0.000938415527344,2.9851875,3.01140234375,3.00781445312,3.01456054687,-1.0
1483479754.05,-0.0438537597656,2.98519921875,3.01145117188,3.00781640625,3.01456640625,-1.0
1483479755.3,-0.0167694091797,2.98520507812,3.01141015625,3.00780859375,3.01456835938,-1.0
1483479756.37,-0.009521484375,2.98519335938,3.01143945312,3.00782421875,3.01456054687,-1.0
1483479757.31,-0.0263061523438,2.9851953125,3.01142578125,3.00782617188,3.01455664062,-1.0
1483479758.31,-0.00589752197266,2.98518945313,3.01140039062,3.00781835937,3.01457226563,-1.0
1483479759.37,-0.00379943847656,2.985203125,3.011390625,3.00782421875,3.0145703125,-1.0
1483479760.31,-0.0320281982422,2.9852109375,3.01143554688,3.00782226563,3.0145703125,-1.0
1483479761.3,0.00192260742188,2.98519726563,3.01145117188,3.00783203125,3.01456835938,-1.0
1483479762.24,-0.0114288330078,2.9851953125,3.01141992187,3.00782617188,3.0145703125,-1.0
1483479763.24,-0.0207748413086,2.98521679688,3.01146289063,3.00782226563,3.0145703125,-1.0
1483479764.25,-0.0123825073242,2.98520507812,3.01143164063,3.00783203125,3.01457226563,-1.0
1483479765.28,0.0139389038086,2.98522851563,3.01143164063,3.00783007813,3.01457226563,-1.0
1483479766.31,-0.0253524780273,2.98520507812,3.01144921875,3.00782617188,3.01457617187,-1.0
1483479767.31,0.00611877441406,2.98520703125,3.01144335937,3.00783203125,3.01456640625,-1.0
1483479768.37,0.00611877441406,2.98522460937,3.01142773438,3.0078359375,3.01458007813,-1.0
1483479769.31,-0.0198211669922,2.98521679688,3.01140625,3.00783203125,3.01458007813,-1.0
1483479770.32,-0.00627899169922,2.98521875,3.01145507813,3.0078359375,3.01458398438,-1.0
1483479771.32,-0.0251617431641,2.98520703125,3.01147070313,3.007828125,3.01458007813,-1.0
1483479772.35,-0.0238265991211,2.98521679688,3.0114609375,3.00783398437,3.014578125,-1.0
1483479773.49,-0.0104751586914,2.9852109375,3.01144726563,3.00783984375,3.01457617187,-1.0
1483479774.44,-0.0140991210938,2.98521289063,3.01145898437,3.00784179688,3.0145859375,-1.0
1483479775.44,-0.00704193115234,2.98520703125,3.01147851562,3.00784375,3.01458203125,-1.0
